timestamp,skin_type,budget,main_category,sub_category,brand,context_enabled,lat,lon
2025-10-12 13:35:45,oily,10-30,skincare,moisturizers,Algenist,False,,
2025-10-12 13:39:25,oily,10-30,skincare,masks,fresh,False,,
2025-10-12 13:41:01,oily,10-30,skincare,eye care,Murad,False,,
2025-10-12 13:56:07,oily,10-30,skincare,moisturizers,Glow Recipe,False,,
2025-10-12 13:57:34,oily,30-50,skincare,masks,First Aid Beauty,False,,
2025-10-12 13:58:37,dry,50-100,makeup,cheek,Gucci,True,,
2025-10-12 14:06:10,oily,10-30,skincare,moisturizers,,False,,
2025-10-12 14:22:32,oily,10-30,skincare,eye care,,False,,
2025-10-12 14:30:38,oily,10-30,skincare,sunscreen,,False,,
2025-10-12 14:34:04,dry,30-50,skincare,moisturizers,Freck Beauty,False,,
2025-10-12 14:34:54,oily,10-30,skincare,masks,,False,,
2025-10-12 15:43:31,oily,10-30,skincare,moisturizers,Fenty Skin,False,,
2025-10-12 15:56:22,oily,10-30,makeup,cheek,CLINIQUE,False,,
2025-10-12 16:08:38,oily,30-50,skincare,cleansers,CLINIQUE,False,,
2025-10-12 16:09:45,dry,10-30,skincare,masks,,False,,
2025-10-12 16:20:12,oily,30-50,skincare,sunscreen,Saie,False,,
2025-10-12 16:21:19,oily,30-50,skincare,sunscreen,Murad,False,,
2025-10-12 16:24:42,oily,10-30,skincare,moisturizers,Fenty Skin,False,,
2025-10-12 17:18:04,sensitive,30-50,skincare,moisturizers,,False,12.842047188883706,80.15774540152199
2025-10-12 17:18:59,normal,30-50,skincare,masks,,False,12.842013989278803,80.15753938877937
2025-10-12 17:19:05,normal,30-50,skincare,masks,,False,12.842013989278803,80.15753938877937
2025-10-12 17:22:22,normal,10-30,skincare,moisturizers,,False,12.842071059678723,80.15770869190429
2025-10-12 17:24:19,normal,10-30,skincare,moisturizers,,True,12.842066499416381,80.15772863803453
2025-10-12 17:31:04,dry,10-30,skincare,moisturizers,,True,12.84205913736546,80.15776824807355
2025-10-12 17:37:38,dry,30-50,skincare,moisturizers,,True,12.842160368073392,80.15760180449469
2025-10-12 17:42:30,dry,10-30,skincare,moisturizers,,True,12.842147081556615,80.15759741843976
2025-10-12 17:50:59,oily,10-30,skincare,moisturizers,,True,12.842079028706419,80.15768548212706
2025-10-12 17:56:14,dry,10-30,skincare,moisturizers,,True,12.842343382158829,80.1579140668072
2025-10-12 18:02:30,dry,10-30,skincare,moisturizers,,True,12.84324340056531,80.15840138351395
2025-10-12 18:06:45,dry,10-30,skincare,moisturizers,,True,12.84231735948603,80.15787390618993
2025-10-12 20:57:17,oily,10-30,skincare,moisturizers,,True,12.842059187715648,80.15776827269251
2025-10-12 21:00:30,dry,10-30,skincare,moisturizers,,True,12.84228294629326,80.15787171183706
2025-10-12 21:37:36,dry,10-30,skincare,moisturizers,,True,12.842059142146502,80.15776828109922
2025-10-12 21:48:00,dry,10-30,skincare,moisturizers,,True,12.842066724860889,80.15772880603711
2025-10-12 21:55:57,dry,10-30,skincare,moisturizers,,True,12.842070743424001,80.15770848335053
2025-10-12 22:14:14,dry,0-10,skincare,moisturizers,,True,12.843243349802053,80.15840135101394
2025-10-12 22:25:03,dry,0-10,skincare,moisturizers,,True,12.842053234322636,80.15775696714402
2025-10-12 22:47:35,oily,10-30,skincare,moisturizers,,True,12.842053221098181,80.1579493083131
2025-10-12 23:32:00,oily,,,,LANEIGE,True,12.842059142557508,80.15776825220976
2025-10-12 23:35:33,oily,10-30,skincare,moisturizers,alpyn beauty,True,12.842246187099395,80.15781211780906
2025-10-12 23:37:55,oily,10-30,skincare,moisturizers,alpyn beauty,True,12.842246237355244,80.15781212836882
2025-10-12 23:40:05,oily,10-30,skincare,moisturizers,,True,12.842059059454401,80.15776821419594
2025-10-12 23:41:13,oily,10-30,skincare,moisturizers,,True,12.8420591362443,80.15776824987731
2025-10-12 23:47:07,oily,10-30,skincare,moisturizers,,True,12.842059135405282,80.15776824949809
2025-10-12 23:47:56,oily,10-30,skincare,moisturizers,,True,12.842059135405282,80.15776824949809
2025-10-12 23:55:47,oily,10-30,skincare,moisturizers,,True,12.843243299829867,80.1584013293482
2025-10-13 00:03:59,oily,,skincare,moisturizers,,True,12.842290809987832,80.15757751075097
2025-10-13 00:04:52,oily,,skincare,moisturizers,,True,12.842043373344838,80.15758421194099
2025-10-13 14:56:49,oily,10-30,skincare,moisturizers,,True,12.84205911110856,80.1577682363212
2025-10-13 15:09:01,oily,30-50,skincare,treatments,LANEIGE,False,12.842050310703483,80.15800132550473
2025-10-13 15:13:50,oily,30-50,skincare,treatments,LANEIGE,True,12.842266676225949,80.15759168090206
2025-10-13 15:17:45,oily,30-50,skincare,treatments,LANEIGE,True,12.842219661591635,80.15838084932253
2025-10-13 15:18:52,oily,10-30,skincare,moisturizers,,True,12.842219746588588,80.15838180367042
2025-10-13 23:12:22,oily,10-30,skincare,moisturizers,,True,12.842047688048009,80.15776062284299
2025-10-13 23:17:05,oily,10-30,skincare,moisturizers,,True,12.842047689949785,80.15776062007309
2025-10-13 23:23:36,oily,10-30,skincare,moisturizers,,True,12.842044829465465,80.15774535714144
2025-10-13 23:24:42,oily,10-30,skincare,moisturizers,,True,12.842044829465465,80.15774535714144
2025-10-13 23:24:47,oily,10-30,skincare,moisturizers,,True,12.84204483023526,80.1577453612581
2025-10-13 23:29:58,oily,10-30,skincare,moisturizers,,False,12.842047690827913,80.15776062441753
2025-10-14 01:31:49,oily,10-30,skincare,moisturizers,,True,12.842084941041248,80.15769208712678
2025-10-14 01:50:57,oily,10-30,skincare,moisturizers,Algenist,False,12.84227739612587,80.1578609427224,None
2025-10-14 01:51:44,oily,10-30,skincare,moisturizers,,False,12.84227739612587,80.1578609427224,None
2025-10-14 01:53:36,oily,10-30,skincare,moisturizers,,False,12.842045026415146,80.15774545504135,None
2025-10-14 01:57:30,oily,10-30,skincare,moisturizers,,False,12.842044742909916,80.15774531743511,None
2025-10-14 01:59:00,oily,,skincare,moisturizers,,False,12.843257254681971,80.1584321728837,None
2025-10-14 02:01:25,oily,,skincare,treatments,,False,12.842155284195693,80.157777468682,None
2025-10-14 02:13:09,oily,10-30,skincare,treatments,,False,12.84204777784465,80.15776066505586,None
2025-10-14 02:20:10,oily,,skincare,treatments,,False,12.842066695449565,80.15785494417548,None
2025-10-14 02:28:55,oily,10-30,skincare,moisturizers,,False,12.842065820518664,80.15772714966438,None
2025-10-14 02:35:31,oily,,skincare,moisturizers,,False,12.842047687402232,80.15776062488085,None
2025-10-14 03:01:09,oily,,skincare,moisturizers,None,False,12.842044835814175,80.15774314088978,P439055
2025-10-14 03:04:16,oily,10-30,skincare,sunscreen,None,True,12.842010396949375,80.15777817154354,P481366
2025-10-14 03:11:23,oily,,skincare,moisturizers,,True,12.84206581204809,80.15772715017053,P439055
2025-10-14 03:19:37,oily,,skincare,moisturizers,,False,12.842368131834617,80.15790603221761,P439055
2025-10-14 03:20:38,oily,,skincare,sunscreen,,False,12.84236812384149,80.15790603507308,P481366
2025-10-14 03:21:41,oily,,skincare,sunscreen,,False,12.842066010335813,80.1577272547736,P481366
2025-10-14 03:25:54,oily,10-30,skincare,sunscreen,,False,12.842188368072367,80.15789248225022,P481366
2025-10-14 03:28:05,oily,,skincare,sunscreen,,False,12.842065753827656,80.15772697637406,P481366
2025-10-14 07:36:55,oily,,skincare,moisturizers,,True,12.84243100005754,80.15790051769646,P384537
2025-10-14 07:57:26,oily,,skincare,sunscreen,,True,12.842315299926652,80.15788123274923,P481366
2025-10-14 08:10:39,oily,,skincare,sunscreen,,False,12.842467310771935,80.15743263186498,P483078
2025-10-14 08:17:18,oily,,skincare,sunscreen,,True,12.842413839072213,80.15795105994368,"P429516, P396623, P468640"
2025-10-14 08:50:59,oily,10-30,skincare,sunscreen,,True,12.842270484509315,80.15770068092834,"P410101, P429516, P396623"
2025-10-14 09:35:33,oily,10-30,skincare,sunscreen,,True,12.842047690004168,80.15776061998473,"P232327, P456991, P483078"
2025-10-14 09:35:36,oily,10-30,skincare,sunscreen,,True,12.842047690004168,80.15776061998473,"P232327, P456991, P483078"
2025-10-14 09:39:44,oily,10-30,makeup,lip,,True,12.842432460033656,80.15782855583767,"P398965, P404831, P404830"
2025-10-14 09:41:20,oily,10-30,makeup,lip,,True,12.842432460033656,80.15782855583767,"P398965, P404831, P404830"
2025-10-14 09:42:39,dry,30-50,makeup,face,,True,12.84245193088194,80.15795367931078,"P503732, P503763, P503767"
2025-10-14 09:45:25,dry,30-50,makeup,face,,False,12.842530066051744,80.1580284374585,"P503732, P503763, P503767"
2025-10-14 09:51:22,oily,10-30,skincare,sunscreen,,True,12.842530079701717,80.15802844220627,"P196542, P415773, P232327"
2025-10-14 10:14:08,oily,10-30,skincare,cleansers,CLINIQUE,True,12.842724063201105,80.15871544111931,"P442546, P462336, P416560"
2025-10-14 10:14:50,oily,10-30,skincare,cleansers,CLINIQUE,True,12.842724063201105,80.15871544111931,"P442546, P462336, P416560"
2025-10-14 10:15:24,oily,10-30,skincare,cleansers,CLINIQUE,True,12.842362628574136,80.15776531979569,"P442546, P462336, P416560"
2025-10-14 10:24:37,oily,10-30,skincare,cleansers,CLINIQUE,True,12.842051438592689,80.15771109010049,"P442546, P462336, P416560"
2025-10-14 11:29:46,oily,10-30,skincare,moisturizers,,True,12.841633346310136,80.15520457699238,"P384537, P379907"
2025-10-14 13:58:34,oily,10-30,skincare,cleansers,CLINIQUE,True,12.844369021175972,80.15441497556105,"P442546, P462336, P416560"
2025-10-14 14:06:40,oily,10-30,skincare,cleansers,CLINIQUE,True,12.844384553452642,80.15451403032911,"P462336, P416560"
2025-10-14 14:09:55,oily,10-30,skincare,sunscreen,,True,12.844388703254841,80.15460383313062,"P481366, P415773"
2025-10-14 14:14:10,oily,10-30,makeup,lip,,False,12.844382339187717,80.15455701924006,"P398965, P432045"
2025-11-11 18:31:47,oily,10-30,skincare,moisturizers,Algenist,True,12.842254010004197,80.1577465776446,"P439055, P384537"
2025-11-11 18:34:43,oily,10-30,skincare,moisturizers,Algenist,False,12.842521192683254,80.157891678388,"P439055, P384537"
2025-11-11 18:36:08,oily,10-30,skincare,moisturizers,,False,12.842272531915667,80.15776382284271,"P439055, P384537"
